,year,times_cited,type,id,title,journal.id,journal.title,volume,issue,researcherID
11,2020,97,article,pub.1124450889,Mortality impact of achieving WHO cervical cancer elimination targets: a comparative modelling analysis in 78 low-income and lower-middle-income countries,jour.1077219,The Lancet,395,10224,ur.01332477657.37
12,2019,18,article,pub.1123197900,Estimating the Natural History of Cervical Carcinogenesis Using Simulation Models: A CISNET Comparative Analysis,jour.1358108,Journal of the National Cancer Institute,112,9,ur.01332477657.37
13,2019,4,article,pub.1121653314,Risk of childhood mortality associated with death of a mother in low-and-middle-income countries: a systematic review and meta-analysis,jour.1024954,BMC Public Health,19,1,ur.01332477657.37
14,2019,9,article,pub.1121579064,The predicted impact and cost‐effectiveness of systematic testing of people with incident colorectal cancer for Lynch syndrome,jour.1358828,The Medical Journal of Australia,212,2,ur.01332477657.37
15,2019,3,article,pub.1121435547,Development and application of a framework to estimate health care costs in China: The cervical cancer example,jour.1037553,PLOS ONE,14,10,ur.01332477657.37
16,2019,17,article,pub.1120921486,HPV-FRAME: A consensus statement and quality framework for modelled evaluations of HPV-related cancer control,jour.1052130,Papillomavirus Research,8,,ur.01332477657.37
17,2019,0,article,pub.1117020399,"Impact of Scaled up Human Papillomavirus Vaccination and Cervical Screening and the Potential for Global Elimination of Cervical Cancer in 181 Countries, 2020–99: A Modelling Study",jour.1018204,Obstetrical & Gynecological Survey,74,6,ur.01332477657.37
18,2019,0,article,pub.1113836764,Towards global elimination of cervical cancer in all groups of women – Authors' reply,jour.1023279,The Lancet Oncology,20,5,ur.01332477657.37
19,2019,12,article,pub.1112705850,Pathways to a cancer-free future: A protocol for modelled evaluations to maximize the future impact of interventions on cervical cancer in Australia,jour.1016705,Gynecologic Oncology,152,3,ur.01332477657.37
20,2019,145,article,pub.1112225291,"Impact of scaled up human papillomavirus vaccination and cervical screening and the potential for global elimination of cervical cancer in 181 countries, 2020–99: a modelling study",jour.1023279,The Lancet Oncology,20,3,ur.01332477657.37
21,2019,0,article,pub.1111979897,Cancer elimination thresholds: one size does not fit all – Authors' reply,jour.1284483,The Lancet Public Health,4,2,ur.01332477657.37
22,2019,7,article,pub.1111766650,The burden of cervical cancer in Vietnam: Synthesis of the evidence,jour.1086559,Cancer Epidemiology,59,,ur.01332477657.37
23,2019,8,article,pub.1119967351,"Benefits, harms and cost-effectiveness of cancer screening in Australia: an overview of modelling estimates.",jour.1051082,Public Health Research & Practice,29,2,ur.01332477657.37
24,2018,1,article,pub.1109900003,An HBV booster shot at age 10 could be cost-saving: but is it too soon to tell?,jour.1115751,International Journal of Infectious Diseases,78,,ur.01332477657.37
25,2018,1,article,pub.1107375978,Inaccurate and fundamentally flawed analysis risks undermining confidence in cervical screening programs,jour.1048743,Journal of the American Society of Cytopathology,7,6,ur.01332477657.37
26,2018,158,article,pub.1107347072,The projected timeframe until cervical cancer elimination in Australia: a modelling study,jour.1284483,The Lancet Public Health,4,1,ur.01332477657.37
27,2018,38,article,pub.1101036799,Projected future impact of HPV vaccination and primary HPV screening on cervical cancer rates from 2017–2035: Example from Australia,jour.1037553,PLOS ONE,13,2,ur.01332477657.37
28,2017,17,article,pub.1091201063,"How will transitioning from cytology to HPV testing change the balance between the benefits and harms of cervical cancer screening? Estimates of the impact on cervical cancer, treatment rates and adverse obstetric outcomes in Australia, a high vaccination coverage country",jour.1358156,International Journal of Cancer,141,12,ur.01332477657.37
29,2017,1,article,pub.1085297038,Cost-effectiveness estimates: the need for complete reporting – Authors' reply,jour.1284483,The Lancet Public Health,2,5,ur.01332477657.37
30,2017,95,article,pub.1083690993,Primary HPV testing versus cytology-based cervical screening in women in Australia vaccinated for HPV and unvaccinated: effectiveness and economic assessment for the National Cervical Screening Program,jour.1284483,The Lancet Public Health,2,2,ur.01332477657.37
31,2017,17,article,pub.1020777151,Optimal Management Strategies for Primary HPV Testing for Cervical Screening: Cost-Effectiveness Evaluation for the National Cervical Screening Program in Australia,jour.1037553,PLOS ONE,12,1,ur.01332477657.37
32,2016,29,article,pub.1045668548,Cost-effectiveness of the next generation nonavalent human papillomavirus vaccine in the context of primary human papillomavirus screening in Australia: a comparative modelling analysis,jour.1284483,The Lancet Public Health,1,2,ur.01332477657.37
33,2016,49,article,pub.1052115755,Will cervical screening remain cost‐effective in women offered the next generation nonavalent HPV vaccine? Results for four developed countries,jour.1358156,International Journal of Cancer,139,12,ur.01332477657.37
34,2016,41,article,pub.1020096402,Effectiveness Modelling and Economic Evaluation of Primary HPV Screening for Cervical Cancer Prevention in New Zealand,jour.1037553,PLOS ONE,11,5,ur.01332477657.37
35,2016,25,article,pub.1044621760,Transitioning from cytology-based screening to HPV-based screening at longer intervals: implications for resource use,jour.1327417,BMC Health Services Research,16,1,ur.01332477657.37
36,2016,27,article,pub.1073074758,Impact of HPV sample self‐collection for underscreened women in the renewed Cervical Screening Program,jour.1358828,The Medical Journal of Australia,204,5,ur.01332477657.37
37,2011,6,article,pub.1002685123,A Mathematical Model of Cell Cycle Progression Applied to the MCF-7 Breast Cancer Cell Line,jour.1018370,Bulletin of Mathematical Biology,74,3,ur.01332477657.37
0,2021,0,article,pub.1134949130,Correction to: Progesterone receptor membrane component 1 regulates lipid homeostasis and drives oncogenic signaling resulting in breast cancer progression,jour.1022375,Breast Cancer Research,23,1,ur.01106242365.13
1,2021,6,article,pub.1134803216,Breaking the cycle: Targeting of NDRG1 to inhibit bi‐directional oncogenic cross‐talk between pancreatic cancer and stroma,jour.1017429,The FASEB Journal,35,2,ur.01106242365.13
2,2020,5,article,pub.1129662939,Unique targeting of androgen‐dependent and ‐independent AR signaling in prostate cancer to overcome androgen resistance,jour.1017429,The FASEB Journal,34,9,ur.01106242365.13
3,2020,0,proceeding,pub.1125927334,Abstract P2-04-02: Progesterone receptor membrane component 1 - A novel key regulator in lipid homeostasis drives oncogenic signaling resulting in breast cancer progression,,,,,ur.01106242365.13
4,2020,4,article,pub.1124287937,"Overcoming tamoxifen resistance in oestrogen receptor‐positive breast cancer using the novel thiosemicarbazone anti‐cancer agent, DpC",jour.1009866,British Journal of Pharmacology,177,10,ur.01106242365.13
5,2020,3,article,pub.1124773746,"During mitosis ZEB1 “switches” from being a chromatin-bound epithelial gene repressor, to become a microtubule-associated protein",jour.1313310,Biochimica et Biophysica Acta (BBA) - Molecular Cell Research,1867,7,ur.01106242365.13
6,2019,0,proceeding,pub.1125926720,Abstract A16: A novel therapeutic approach to inhibit the bidirectional oncogenic crosstalk between pancreatic cancer cells and the surrounding stroma,,,,,ur.01106242365.13
7,2019,9,article,pub.1122704310,Thiosemicarbazones suppress expression of the c-Met oncogene by mechanisms involving lysosomal degradation and intracellular shedding,jour.1077138,Journal of Biological Chemistry,295,2,ur.01106242365.13
8,2019,6,article,pub.1122281684,E6AP Promotes a Metastatic Phenotype in Prostate Cancer,jour.1319505,iScience,22,,ur.01106242365.13
9,2019,0,article,pub.1120031524,Correction: The metastasis suppressor NRDRG1 down-regulates the epidermal growth factor receptor via a lysosomal mechanism by up-regulating mitogen-inducible gene 6.,jour.1077138,Journal of Biological Chemistry,294,31,ur.01106242365.13
10,2019,27,article,pub.1119768611,"Synthesis, Characterization, and in Vitro Anticancer Activity of Copper and Zinc Bis(Thiosemicarbazone) Complexes",jour.1358263,Inorganic Chemistry,58,20,ur.01106242365.13
11,2019,16,article,pub.1115411867,"Pharmacological targeting and the diverse functions of the metastasis suppressor, NDRG1, in cancer",jour.1097289,Free Radical Biology and Medicine,157,,ur.01106242365.13
12,2019,8,article,pub.1113705152,Tumor-induced neoangiogenesis and receptor tyrosine kinases – Mechanisms and strategies for acquired resistance,jour.1327677,Biochimica et Biophysica Acta (BBA) - General Subjects,1863,7,ur.01106242365.13
13,2019,10,article,pub.1090396175,Exploiting Cancer Metal Metabolism using Anti-Cancer Metal- Binding Agents.,jour.1112790,Current Medicinal Chemistry,26,2,ur.01106242365.13
14,2019,6,article,pub.1112060131,"Two mechanisms involving the autophagic and proteasomal pathways process the metastasis suppressor protein, N-myc downstream regulated gene 1",jour.1137270,Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,1865,6,ur.01106242365.13
15,2019,17,article,pub.1111649050,The metastasis suppressor NDRG1 down-regulates the epidermal growth factor receptor via a lysosomal mechanism by up-regulating mitogen-inducible gene 6,jour.1077138,Journal of Biological Chemistry,294,11,ur.01106242365.13
16,2018,26,article,pub.1110585775,"The metastasis suppressor, NDRG1, attenuates oncogenic TGF-β and NF-κB signaling to enhance membrane E-cadherin expression in pancreatic cancer cells",jour.1091552,Carcinogenesis,40,6,ur.01106242365.13
17,2018,1,article,pub.1103974578,"P-106 The redox-active thiosemicarbazone, Dp44mT promotes NDRG1 to down-regulate oncogenic signaling pathways in cancer",jour.1097289,Free Radical Biology and Medicine,120,,ur.01106242365.13
18,2018,18,article,pub.1103430575,"Identification of differential phosphorylation and sub-cellular localization of the metastasis suppressor, NDRG1",jour.1137270,Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,1864,8,ur.01106242365.13
19,2018,19,article,pub.1101626970,"Ironing out the role of the cyclin-dependent kinase inhibitor, p21 in cancer: Novel iron chelating agents to target p21 expression and activity",jour.1097289,Free Radical Biology and Medicine,133,,ur.01106242365.13
20,2018,6,article,pub.1092866383,Targeting Oncogenic Nuclear Factor Kappa B Signaling with Redox-Active Agents for Cancer Treatment,jour.1021165,Antioxidants & Redox Signaling,30,8,ur.01106242365.13
21,2018,0,proceeding,pub.1106204235,Abstract B212: N-myc downstream regulated 1 (NDRG1) is regulated by eukaryotic initiation factor 3a (eIF3a) during cellular stress caused by iron depletion,,,,,ur.01106242365.13
22,2018,0,proceeding,pub.1106203988,"Abstract A165: Novel thiosemicarbazone, Dp44mT, promotes NDRG1 to downregulate oncogenic signaling pathways in cancer",,,,,ur.01106242365.13
23,2017,9,article,pub.1092227035,"Transcriptional regulation of the cyclin-dependent kinase inhibitor, p21CIP1/WAF1, by the chelator, Dp44mT",jour.1327677,Biochimica et Biophysica Acta (BBA) - General Subjects,1862,3,ur.01106242365.13
24,2017,26,article,pub.1086036844,Interplay of the iron-regulated metastasis suppressor NDRG1 with epidermal growth factor receptor (EGFR) and oncogenic signaling,jour.1077138,Journal of Biological Chemistry,292,31,ur.01106242365.13
25,2017,16,article,pub.1084220959,Novel Thiosemicarbazones Inhibit Lysine-Rich CEACAM1 Co-isolated (LYRIC) and the LYRIC-Induced Epithelial-Mesenchymal Transition via Up-Regulation of N-Myc Downstream-Regulated Gene 1 (NDRG1),jour.1005093,Molecular Pharmacology,91,5,ur.01106242365.13
